Datetime (PST),temperature,netRadiation,battery,flux
2020-12-13 14:05:00-08:00,1000.12,24.448,13.9,
2020-12-13 14:10:00-08:00,1000.12,8.731,13.6,
2020-12-13 14:15:00-08:00,1000.12,-1.746,13.5,
2020-12-13 14:20:00-08:00,1000.12,-1.746,13.3,
2020-12-13 14:25:00-08:00,1000.12,-22.702,13.4,
2020-12-13 14:30:00-08:00,1000.12,-10.478,13.6,
2020-12-13 14:35:00-08:00,1000.12,-15.717,13.6,
2020-12-13 14:40:00-08:00,1000.12,-22.702,13.5,
2020-12-13 14:45:00-08:00,1000.12,-1.746,13.5,
2020-12-13 14:50:00-08:00,1000.12,-1.746,13.7,
2020-12-13 14:55:00-08:00,1000.12,-1.746,13.7,
2020-12-13 15:00:00-08:00,1000.12,-1.746,13.7,
2020-12-13 15:05:00-08:00,1000.12,-1.746,13.6,
2020-12-13 15:10:00-08:00,1000.12,12.224,13.7,
2020-12-13 15:15:00-08:00,1000.12,-1.746,13.6,
2020-12-13 15:20:00-08:00,1000.12,-1.746,13.5,
2020-12-13 15:25:00-08:00,1000.12,-1.746,13.4,
2020-12-13 15:30:00-08:00,1000.12,-1.746,13.3,
2020-12-13 15:35:00-08:00,1000.12,-1.746,13.3,
2020-12-13 15:40:00-08:00,1000.12,-1.746,13.3,
2020-12-13 15:45:00-08:00,1000.12,-1.746,13.2,
2020-12-13 15:50:00-08:00,1000.12,-1.746,13.2,
2020-12-13 15:55:00-08:00,1000.12,-1.746,13.1,
2020-12-13 16:00:00-08:00,1000.12,-8.731,13.2,
2020-12-13 16:05:00-08:00,1000.12,-12.224,13.1,
2020-12-13 16:10:00-08:00,1000.12,-10.478,13.1,
2020-12-13 16:15:00-08:00,1000.12,-10.478,13.1,
2020-12-13 16:20:00-08:00,1000.12,-10.478,13.1,
2020-12-13 16:25:00-08:00,1000.12,-26.194,13.1,
2020-12-13 16:30:00-08:00,1000.12,-33.18,13.1,
2020-12-13 16:35:00-08:00,1000.12,-48.896,13.1,
2020-12-13 16:40:00-08:00,1000.12,-40.165,13.1,
2020-12-13 16:45:00-08:00,1000.12,-38.419,13.1,
2020-12-13 16:50:00-08:00,1000.12,-40.165,13.0,
2020-12-13 16:55:00-08:00,1000.12,-41.911,13.1,
2020-12-13 17:00:00-08:00,1000.12,-54.135,13.1,
2020-12-13 17:05:00-08:00,1000.12,-41.911,13.1,
2020-12-13 17:10:00-08:00,1000.12,-38.419,13.0,
2020-12-13 17:15:00-08:00,1000.12,-50.643,13.1,
2020-12-13 17:20:00-08:00,1000.12,-50.643,13.0,
2020-12-13 17:25:00-08:00,1000.12,-50.643,13.1,
2020-12-13 17:30:00-08:00,1000.12,-43.658,13.0,
2020-12-13 17:35:00-08:00,1000.12,-52.389,13.0,
2020-12-13 17:40:00-08:00,1000.12,-48.896,13.1,
2020-12-13 17:45:00-08:00,1000.12,-36.672,13.1,
2020-12-13 17:50:00-08:00,1000.12,-41.911,13.0,
2020-12-13 17:55:00-08:00,1000.12,-41.911,13.0,
2020-12-13 18:00:00-08:00,1000.12,-40.165,13.1,
2020-12-13 18:05:00-08:00,1000.12,-45.404,13.1,
2020-12-13 18:10:00-08:00,1000.12,-40.165,13.1,
2020-12-13 18:15:00-08:00,1000.12,-38.419,13.0,
2020-12-13 18:20:00-08:00,1000.12,-26.194,13.1,
2020-12-13 18:25:00-08:00,1000.12,-13.97,13.0,
2020-12-13 18:30:00-08:00,1000.12,-10.478,13.0,
2020-12-13 18:35:00-08:00,1000.12,-10.478,13.0,
2020-12-13 18:40:00-08:00,1000.12,-55.882,13.0,
2020-12-13 18:45:00-08:00,1000.12,-48.896,13.0,
2020-12-13 18:50:00-08:00,1000.12,-45.404,13.1,
2020-12-13 18:55:00-08:00,1000.12,-43.658,13.0,
2020-12-13 19:00:00-08:00,1000.12,-40.165,13.0,
2020-12-13 19:05:00-08:00,1000.12,-29.687,13.0,
2020-12-13 19:10:00-08:00,1000.12,-26.194,13.0,
2020-12-13 19:15:00-08:00,1000.12,-24.448,13.0,
2020-12-13 19:20:00-08:00,1000.12,-22.702,13.0,
2020-12-13 19:25:00-08:00,1000.12,-27.941,13.0,
2020-12-13 19:30:00-08:00,1000.12,-24.448,13.0,
2020-12-13 19:35:00-08:00,1000.12,-20.956,13.0,
2020-12-13 19:40:00-08:00,1000.12,-22.702,13.0,
2020-12-13 19:45:00-08:00,1000.12,-26.194,13.0,
2020-12-13 19:50:00-08:00,1000.12,-27.941,13.0,
2020-12-13 19:55:00-08:00,1000.12,-27.941,13.0,
2020-12-13 20:00:00-08:00,1000.12,-22.702,13.0,
2020-12-13 20:05:00-08:00,1000.12,-10.478,13.0,
2020-12-13 20:10:00-08:00,1000.12,-1.746,13.0,
2020-12-13 20:15:00-08:00,1000.12,-8.731,13.0,
2020-12-13 20:20:00-08:00,1000.12,-8.731,13.0,
2020-12-13 20:25:00-08:00,1000.12,-10.478,13.0,
2020-12-13 20:30:00-08:00,1000.12,-5.239,13.0,
2020-12-13 20:35:00-08:00,1000.12,-1.746,13.0,
2020-12-13 20:40:00-08:00,1000.12,-10.478,13.0,
2020-12-13 20:45:00-08:00,1000.12,-6.985,13.0,
2020-12-13 20:50:00-08:00,1000.12,-8.731,13.0,
2020-12-13 20:55:00-08:00,1000.12,-8.731,13.0,
2020-12-13 21:00:00-08:00,1000.12,-12.224,13.0,
2020-12-13 21:05:00-08:00,1000.12,-6.985,13.0,
2020-12-13 21:10:00-08:00,1000.12,-1.746,13.0,
2020-12-13 21:15:00-08:00,1000.12,-1.746,13.0,
2020-12-13 21:20:00-08:00,1000.12,-1.746,13.0,
2020-12-13 21:25:00-08:00,1000.12,-1.746,13.0,
2020-12-13 21:30:00-08:00,1000.12,-8.731,13.0,
2020-12-13 21:35:00-08:00,1000.12,-22.702,13.0,
2020-12-13 21:40:00-08:00,1000.12,-26.194,13.0,
2020-12-13 21:45:00-08:00,1000.12,-26.194,13.0,
2020-12-13 21:50:00-08:00,1000.12,-29.687,12.9,
2020-12-13 21:55:00-08:00,1000.12,-24.448,13.0,
2020-12-13 22:00:00-08:00,1000.12,-17.463,13.0,
2020-12-13 22:05:00-08:00,1000.12,-24.448,12.9,
2020-12-13 22:10:00-08:00,1000.12,-10.478,13.0,
2020-12-13 22:15:00-08:00,1000.12,-10.478,12.9,
2020-12-13 22:20:00-08:00,1000.12,-40.165,12.9,
2020-12-13 22:25:00-08:00,1000.12,-55.882,13.0,
2020-12-13 22:30:00-08:00,1000.12,-55.882,12.9,
2020-12-13 22:35:00-08:00,1000.12,-36.672,12.9,
2020-12-13 22:40:00-08:00,1000.12,-15.717,12.9,
2020-12-13 22:45:00-08:00,1000.12,-20.956,13.0,
2020-12-13 22:50:00-08:00,1000.12,-43.658,12.9,
2020-12-13 22:55:00-08:00,1000.12,-55.882,13.0,
2020-12-13 23:00:00-08:00,1000.12,-48.896,12.9,
2020-12-13 23:05:00-08:00,1000.12,-52.389,12.9,
2020-12-13 23:10:00-08:00,1000.12,-54.135,12.9,
2020-12-13 23:15:00-08:00,1000.12,-55.882,13.0,
2020-12-13 23:20:00-08:00,1000.12,-57.628,13.0,
2020-12-13 23:25:00-08:00,1000.12,-61.12,13.0,
2020-12-13 23:30:00-08:00,1000.12,-52.389,12.9,
2020-12-13 23:35:00-08:00,1000.12,-52.389,13.0,
2020-12-13 23:40:00-08:00,1000.12,-57.628,12.9,
2020-12-13 23:45:00-08:00,1000.12,-52.389,12.9,
2020-12-13 23:50:00-08:00,1000.12,-50.643,12.9,
2020-12-13 23:55:00-08:00,1000.12,-50.643,12.9,
2020-12-14 00:05:00-08:00,1000.12,-27.941,12.9,
2020-12-14 00:10:00-08:00,1000.12,-13.97,12.9,
2020-12-14 00:15:00-08:00,1000.12,-6.985,12.9,
2020-12-14 00:20:00-08:00,1000.12,-12.224,12.9,
2020-12-14 00:25:00-08:00,1000.12,-12.224,12.9,
2020-12-14 00:30:00-08:00,1000.12,-17.463,12.9,
2020-12-14 00:35:00-08:00,1000.12,-17.463,12.9,
2020-12-14 00:40:00-08:00,1000.12,-24.448,12.9,
2020-12-14 00:45:00-08:00,1000.12,-31.433,12.9,
2020-12-14 00:50:00-08:00,1000.12,-22.702,12.9,
2020-12-14 00:55:00-08:00,1000.12,-27.941,12.9,
2020-12-14 01:00:00-08:00,1000.12,-38.419,12.9,
2020-12-14 01:05:00-08:00,1000.12,-47.15,12.8,
2020-12-14 01:10:00-08:00,1000.12,-50.643,12.8,
2020-12-14 01:15:00-08:00,1000.12,-48.896,12.9,
2020-12-14 01:20:00-08:00,1000.12,-52.389,12.9,
2020-12-14 01:25:00-08:00,1000.12,-55.882,12.9,
2020-12-14 01:30:00-08:00,1000.12,-57.628,12.8,
2020-12-14 01:35:00-08:00,1000.12,-57.628,12.9,
2020-12-14 01:40:00-08:00,1000.12,-59.374,12.9,
2020-12-14 01:45:00-08:00,1000.12,-59.374,12.9,
2020-12-14 01:50:00-08:00,1000.12,-57.628,12.9,
2020-12-14 01:55:00-08:00,1000.12,-54.135,12.8,
2020-12-14 02:00:00-08:00,1000.12,-55.882,12.8,
2020-12-14 02:05:00-08:00,1000.12,-50.643,12.9,
2020-12-14 02:10:00-08:00,1000.12,-55.882,12.8,
2020-12-14 02:15:00-08:00,1000.12,-54.135,12.8,
2020-12-14 02:20:00-08:00,1000.12,-54.135,12.9,
2020-12-14 02:25:00-08:00,1000.12,-48.896,12.8,
2020-12-14 02:30:00-08:00,1000.12,-55.882,12.8,
2020-12-14 02:35:00-08:00,1000.12,-55.882,12.8,
2020-12-14 02:40:00-08:00,1000.12,-54.135,12.8,
2020-12-14 02:45:00-08:00,1000.12,-52.389,12.8,
2020-12-14 02:50:00-08:00,1000.12,-52.389,12.9,
2020-12-14 02:55:00-08:00,1000.12,-48.896,12.8,
2020-12-14 03:00:00-08:00,1000.12,-47.15,12.8,
2020-12-14 03:05:00-08:00,1000.12,-59.374,12.8,
2020-12-14 03:10:00-08:00,1000.12,-61.12,12.8,
2020-12-14 03:15:00-08:00,1000.12,-57.628,12.8,
2020-12-14 03:20:00-08:00,1000.12,-55.882,12.8,
2020-12-14 03:25:00-08:00,1000.12,-55.882,12.8,
2020-12-14 03:30:00-08:00,1000.12,-54.135,12.8,
2020-12-14 03:35:00-08:00,1000.12,-55.882,12.8,
2020-12-14 03:40:00-08:00,1000.12,-55.882,12.8,
2020-12-14 03:45:00-08:00,1000.12,-55.882,12.8,
2020-12-14 04:30:00-08:00,1000.12,-1.746,12.7,0.0
2020-12-14 04:35:00-08:00,1000.12,-1.746,12.8,
2020-12-14 04:40:00-08:00,1000.12,-1.746,12.7,
2020-12-14 04:45:00-08:00,1000.12,-13.97,12.8,
2020-12-14 04:50:00-08:00,1000.12,-47.15,12.8,
2020-12-14 04:55:00-08:00,1000.12,-73.345,12.8,
2020-12-14 05:00:00-08:00,1000.12,-66.359,12.8,
2020-12-14 05:05:00-08:00,1000.12,-31.433,12.7,
2020-12-14 05:10:00-08:00,1000.12,-31.433,12.7,
2020-12-14 05:15:00-08:00,1000.12,-15.717,12.8,
2020-12-14 05:20:00-08:00,1000.12,-15.717,12.7,
2020-12-14 05:25:00-08:00,1000.12,-10.478,12.8,
2020-12-14 05:30:00-08:00,1000.12,-1.746,12.7,
2020-12-14 05:35:00-08:00,1000.12,-1.746,12.7,
2020-12-14 05:40:00-08:00,1000.12,-1.746,12.8,
2020-12-14 05:45:00-08:00,1000.12,-1.746,12.8,
2020-12-14 05:50:00-08:00,1000.12,-1.746,12.8,
2020-12-14 05:55:00-08:00,1000.12,-15.717,12.8,
2020-12-14 06:00:00-08:00,1000.12,-40.165,12.7,
2020-12-14 06:05:00-08:00,1000.12,-76.837,12.7,
2020-12-14 06:10:00-08:00,1000.12,-75.091,12.7,
2020-12-14 06:15:00-08:00,1000.12,-76.837,12.7,
2020-12-14 06:20:00-08:00,1000.12,-75.091,12.8,
2020-12-14 06:25:00-08:00,1000.12,-73.345,12.8,
2020-12-14 06:30:00-08:00,1000.12,-71.598,12.7,-57.5
2020-12-14 06:35:00-08:00,1000.12,-73.345,12.8,
2020-12-14 06:40:00-08:00,1000.12,-71.598,12.7,
2020-12-14 06:45:00-08:00,1000.12,-69.852,12.8,
2020-12-14 06:50:00-08:00,1000.12,-68.106,12.7,
2020-12-14 06:55:00-08:00,1000.12,-64.613,12.8,
2020-12-14 07:00:00-08:00,1000.12,-64.613,12.7,
2020-12-14 07:05:00-08:00,1000.12,-64.613,12.8,
2020-12-14 07:10:00-08:00,1000.12,-61.12,12.8,
2020-12-14 07:15:00-08:00,1000.12,-57.628,12.8,
2020-12-14 07:20:00-08:00,1000.12,-54.135,12.8,
2020-12-14 07:25:00-08:00,1000.12,-52.389,12.9,
2020-12-14 07:30:00-08:00,1000.12,-47.15,12.9,
2020-12-14 07:35:00-08:00,1000.12,-45.404,13.0,
2020-12-14 07:40:00-08:00,1000.12,-38.419,13.1,
2020-12-14 07:45:00-08:00,1000.12,-26.194,13.2,
2020-12-14 07:50:00-08:00,1000.12,-17.463,13.4,
2020-12-14 07:55:00-08:00,1000.12,-1.746,13.5,
2020-12-14 08:00:00-08:00,1000.12,-1.746,13.7,
2020-12-14 08:05:00-08:00,1000.12,8.731,13.7,
2020-12-14 08:10:00-08:00,1000.12,20.956,13.7,
2020-12-14 08:15:00-08:00,1000.12,33.18,13.8,
2020-12-14 08:20:00-08:00,1000.12,43.658,13.8,
2020-12-14 08:25:00-08:00,1000.12,57.628,13.8,
2020-12-14 08:30:00-08:00,1000.12,69.852,13.8,
2020-12-14 08:35:00-08:00,1000.12,75.091,13.8,
2020-12-14 08:40:00-08:00,1000.12,89.061,13.9,
2020-12-14 08:45:00-08:00,1000.12,106.524,13.9,
2020-12-14 08:50:00-08:00,1000.12,115.256,14.0,
2020-12-14 08:55:00-08:00,1000.12,57.628,13.9,
2020-12-14 09:00:00-08:00,1000.12,48.896,13.8,
2020-12-14 09:05:00-08:00,1000.12,78.583,13.7,
2020-12-14 09:10:00-08:00,1000.12,113.509,13.8,
2020-12-14 09:15:00-08:00,1000.12,157.167,14.9,
2020-12-14 09:20:00-08:00,1000.12,108.271,14.1,
2020-12-14 09:25:00-08:00,1000.12,148.436,14.3,
2020-12-14 09:30:00-08:00,1000.12,96.046,14.2,
2020-12-14 09:35:00-08:00,1000.12,120.495,14.6,
2020-12-14 09:40:00-08:00,1000.12,104.778,14.5,
2020-12-14 09:45:00-08:00,1000.12,195.586,15.0,
2020-12-14 09:50:00-08:00,1000.12,239.243,15.0,
2020-12-14 09:55:00-08:00,1000.12,115.256,14.9,
2020-12-14 10:00:00-08:00,1000.12,122.241,15.0,
2020-12-14 10:05:00-08:00,1000.12,106.524,15.0,
2020-12-14 10:10:00-08:00,1000.12,172.884,15.0,
2020-12-14 10:15:00-08:00,1000.12,71.598,13.9,
2020-12-14 10:20:00-08:00,1000.12,136.211,14.9,
2020-12-14 10:25:00-08:00,1000.12,195.586,14.9,
2020-12-14 10:30:00-08:00,1000.12,179.869,15.0,
2020-12-14 10:35:00-08:00,1000.12,132.719,14.9,
2020-12-14 10:40:00-08:00,1000.12,129.226,15.0,
2020-12-14 10:45:00-08:00,1000.12,87.315,14.6,
2020-12-14 10:50:00-08:00,1000.12,106.524,15.0,
2020-12-14 10:55:00-08:00,1000.12,99.539,15.0,
2020-12-14 11:00:00-08:00,1000.12,82.076,15.0,
2020-12-14 11:05:00-08:00,1000.12,92.554,14.9,
2020-12-14 11:10:00-08:00,1000.12,235.751,14.9,
2020-12-14 11:15:00-08:00,1000.12,204.317,14.9,
2020-12-14 11:20:00-08:00,1000.12,237.497,14.9,
2020-12-14 11:25:00-08:00,1000.12,89.061,14.9,
2020-12-14 11:30:00-08:00,1000.12,351.006,14.9,
2020-12-14 11:35:00-08:00,1000.12,188.6,15.0,
2020-12-14 11:40:00-08:00,1000.12,169.391,14.9,
2020-12-14 11:45:00-08:00,1000.12,127.48,15.0,
2020-12-14 11:50:00-08:00,1000.12,370.216,14.9,
2020-12-14 11:55:00-08:00,1000.12,169.391,14.9,
2020-12-14 12:00:00-08:00,1000.12,452.292,14.9,
2020-12-14 12:05:00-08:00,1000.12,75.091,14.9,
2020-12-14 12:10:00-08:00,1000.12,157.167,14.9,
2020-12-14 12:15:00-08:00,1000.12,120.495,14.9,
2020-12-14 12:20:00-08:00,1000.12,111.763,14.9,
2020-12-14 12:25:00-08:00,1000.12,225.273,14.9,
2020-12-14 12:30:00-08:00,1000.12,403.395,14.9,
2020-12-14 12:35:00-08:00,1000.12,141.45,14.9,
2020-12-14 12:40:00-08:00,1000.12,230.512,14.9,
2020-12-14 12:45:00-08:00,1000.12,171.137,14.8,
2020-12-14 12:50:00-08:00,1000.12,36.672,14.9,
2020-12-14 12:55:00-08:00,1000.12,232.258,14.9,
2020-12-14 13:00:00-08:00,1000.12,15.717,14.9,
2020-12-14 13:05:00-08:00,1000.12,237.497,14.9,
2020-12-14 13:10:00-08:00,1000.12,118.748,14.9,
2020-12-14 13:15:00-08:00,1000.12,106.524,14.8,
2020-12-14 13:20:00-08:00,1000.12,8.731,14.8,
2020-12-14 13:25:00-08:00,1000.12,193.839,14.9,
2020-12-14 13:30:00-08:00,1000.12,249.721,14.9,
2020-12-14 13:35:00-08:00,1000.12,235.751,14.8,
2020-12-14 13:40:00-08:00,1000.12,207.81,14.9,
2020-12-14 13:45:00-08:00,1000.12,115.256,14.9,
2020-12-14 13:50:00-08:00,1000.12,13.97,14.9,
2020-12-14 13:55:00-08:00,1000.12,-1.746,14.8,
2020-12-14 14:00:00-08:00,1000.12,148.436,14.9,
2020-12-14 14:05:00-08:00,1000.12,153.674,14.9,
2020-12-14 14:10:00-08:00,1000.12,143.197,14.9,
2020-12-14 14:15:00-08:00,1000.12,-1.746,14.9,
2020-12-14 14:20:00-08:00,1000.12,47.15,14.8,
2020-12-14 14:25:00-08:00,1000.12,110.017,14.8,
2020-12-14 14:30:00-08:00,1000.12,62.867,14.9,
2020-12-14 14:35:00-08:00,1000.12,29.687,14.9,
2020-12-14 14:40:00-08:00,1000.12,-1.746,14.9,
2020-12-14 14:45:00-08:00,1000.12,62.867,14.9,
2020-12-14 14:50:00-08:00,1000.12,43.658,14.8,
2020-12-14 14:55:00-08:00,1000.12,22.702,14.9,
2020-12-14 15:00:00-08:00,1000.12,-1.746,14.9,
2020-12-14 15:05:00-08:00,1000.12,19.209,14.9,
2020-12-14 15:10:00-08:00,1000.12,26.194,14.9,
2020-12-14 15:15:00-08:00,1000.12,41.911,14.9,
2020-12-14 15:20:00-08:00,1000.12,19.209,14.9,
2020-12-14 15:25:00-08:00,1000.12,27.941,14.9,
2020-12-14 15:30:00-08:00,1000.12,34.926,14.9,
2020-12-14 15:35:00-08:00,1000.12,-1.746,15.0,
2020-12-14 15:40:00-08:00,1000.12,-22.702,14.9,
2020-12-14 15:45:00-08:00,1000.12,-33.18,14.9,
2020-12-14 15:50:00-08:00,1000.12,-40.165,15.0,
2020-12-14 15:55:00-08:00,1000.12,-47.15,14.9,
2020-12-14 16:00:00-08:00,1000.12,-52.389,14.9,
2020-12-14 16:05:00-08:00,1000.12,-57.628,14.9,
2020-12-14 16:10:00-08:00,1000.12,-59.374,14.9,
2020-12-14 16:15:00-08:00,1000.12,-64.613,15.0,
2020-12-14 16:20:00-08:00,1000.12,-66.359,14.9,
2020-12-14 16:25:00-08:00,1000.12,-66.359,14.7,
2020-12-14 16:30:00-08:00,1000.12,-64.613,13.6,
2020-12-14 16:35:00-08:00,1000.12,-64.613,13.4,
2020-12-14 16:40:00-08:00,1000.12,-64.613,13.3,
2020-12-14 16:45:00-08:00,1000.12,-64.613,13.2,
2020-12-14 16:50:00-08:00,1000.12,-66.359,13.2,
2020-12-14 16:55:00-08:00,1000.12,-66.359,13.1,
2020-12-14 17:00:00-08:00,1000.12,-54.135,13.1,
2020-12-14 17:05:00-08:00,1000.12,-38.419,13.1,
2020-12-14 17:10:00-08:00,1000.12,-31.433,13.1,
2020-12-14 17:15:00-08:00,1000.12,-26.194,13.1,
2020-12-14 17:20:00-08:00,1000.12,-59.374,13.1,
2020-12-14 17:25:00-08:00,1000.12,-61.12,13.1,
2020-12-14 17:30:00-08:00,1000.12,-52.389,13.1,
2020-12-14 17:35:00-08:00,1000.12,-55.882,13.1,
2020-12-14 17:40:00-08:00,1000.12,-50.643,13.1,
2020-12-14 17:45:00-08:00,1000.12,-48.896,13.1,
2020-12-14 17:50:00-08:00,1000.12,-59.374,13.1,
2020-12-14 17:55:00-08:00,1000.12,-62.867,13.0,
2020-12-14 18:00:00-08:00,1000.12,-54.135,13.1,
2020-12-14 18:05:00-08:00,1000.12,-41.911,13.1,
2020-12-14 18:10:00-08:00,1000.12,-47.15,13.1,
2020-12-14 18:15:00-08:00,1000.12,-61.12,13.1,
2020-12-14 18:20:00-08:00,1000.12,-62.867,13.1,
2020-12-14 18:25:00-08:00,1000.12,-64.613,13.0,
2020-12-14 18:30:00-08:00,1000.12,-64.613,13.0,
2020-12-14 18:35:00-08:00,1000.12,-64.613,13.0,
2020-12-14 18:40:00-08:00,1000.12,-66.359,13.0,
2020-12-14 18:45:00-08:00,1000.12,-64.613,13.0,
2020-12-14 18:50:00-08:00,1000.12,-64.613,13.0,
2020-12-14 18:55:00-08:00,1000.12,-64.613,13.0,
2020-12-14 19:00:00-08:00,1000.12,-61.12,13.0,
2020-12-14 19:05:00-08:00,1000.12,-55.882,13.0,
2020-12-14 19:10:00-08:00,1000.12,-59.374,13.0,
2020-12-14 19:15:00-08:00,1000.12,-64.613,13.1,
2020-12-14 19:20:00-08:00,1000.12,-61.12,13.0,
2020-12-14 19:25:00-08:00,1000.12,-57.628,13.0,
2020-12-14 19:30:00-08:00,1000.12,-59.374,13.0,
2020-12-14 19:35:00-08:00,1000.12,-57.628,13.0,
2020-12-14 19:40:00-08:00,1000.12,-57.628,13.0,
2020-12-14 19:45:00-08:00,1000.12,-55.882,13.0,
2020-12-14 19:50:00-08:00,1000.12,-55.882,13.0,
2020-12-14 19:55:00-08:00,1000.12,-57.628,13.1,
2020-12-14 20:00:00-08:00,1000.12,-55.882,13.0,
2020-12-14 20:05:00-08:00,1000.12,-54.135,13.0,
2020-12-14 20:10:00-08:00,1000.12,-52.389,13.0,
2020-12-14 20:15:00-08:00,1000.12,-55.882,13.0,
2020-12-14 20:20:00-08:00,1000.12,-33.18,13.0,
2020-12-14 20:25:00-08:00,1000.12,-33.18,13.0,
2020-12-14 20:30:00-08:00,1000.12,-43.658,13.1,
2020-12-14 20:35:00-08:00,1000.12,-45.404,13.0,
2020-12-14 20:40:00-08:00,1000.12,-50.643,12.9,
2020-12-14 20:45:00-08:00,1000.12,-50.643,13.0,
2020-12-14 20:50:00-08:00,1000.12,-54.135,13.0,
2020-12-14 20:55:00-08:00,1000.12,-50.643,13.0,
2020-12-14 21:00:00-08:00,1000.12,-47.15,13.0,
2020-12-14 21:05:00-08:00,1000.12,-43.658,13.0,
2020-12-14 21:10:00-08:00,1000.12,-40.165,13.0,
2020-12-14 21:15:00-08:00,1000.12,-40.165,13.0,
2020-12-14 21:20:00-08:00,1000.12,-38.419,13.0,
2020-12-14 21:25:00-08:00,1000.12,-40.165,13.0,
2020-12-14 21:30:00-08:00,1000.12,-52.389,13.0,
2020-12-14 21:35:00-08:00,1000.12,-64.613,13.0,
2020-12-14 21:40:00-08:00,1000.12,-54.135,13.0,
2020-12-14 21:45:00-08:00,1000.12,-55.882,12.9,
2020-12-14 21:50:00-08:00,1000.12,-50.643,12.9,
2020-12-14 21:55:00-08:00,1000.12,-54.135,13.0,
2020-12-14 22:00:00-08:00,1000.12,-54.135,12.9,
2020-12-14 22:05:00-08:00,1000.12,-54.135,12.9,
2020-12-14 22:10:00-08:00,1000.12,-48.896,13.0,
2020-12-14 22:15:00-08:00,1000.12,-40.165,12.9,
2020-12-14 22:20:00-08:00,1000.12,-31.433,13.0,
2020-12-14 22:25:00-08:00,1000.12,-29.687,12.9,
2020-12-14 22:30:00-08:00,1000.12,-27.941,12.9,
2020-12-14 22:35:00-08:00,1000.12,-33.18,12.9,
2020-12-14 22:40:00-08:00,1000.12,-38.419,13.0,
2020-12-14 22:45:00-08:00,1000.12,-43.658,12.9,
2020-12-14 22:50:00-08:00,1000.12,-40.165,13.0,
2020-12-14 22:55:00-08:00,1000.12,-45.404,13.0,
2020-12-14 23:00:00-08:00,1000.12,-47.15,12.9,
2020-12-14 23:05:00-08:00,1000.12,-36.672,12.9,
2020-12-14 23:10:00-08:00,1000.12,-43.658,12.9,
2020-12-14 23:15:00-08:00,1000.12,-40.165,12.9,
2020-12-14 23:20:00-08:00,1000.12,-31.433,12.9,
2020-12-14 23:25:00-08:00,1000.12,-22.702,13.0,
2020-12-14 23:30:00-08:00,1000.12,-1.746,12.9,
2020-12-14 23:35:00-08:00,1000.12,-1.746,12.9,
2020-12-14 23:40:00-08:00,1000.12,-10.478,12.9,
2020-12-14 23:45:00-08:00,1000.12,-13.97,12.9,
2020-12-14 23:50:00-08:00,1000.12,-22.702,12.9,
2020-12-14 23:55:00-08:00,1000.12,-27.941,12.9,
2020-12-15 00:05:00-08:00,1000.12,-45.404,12.9,
2020-12-15 00:10:00-08:00,1000.12,-52.389,12.9,
2020-12-15 00:15:00-08:00,1000.12,-52.389,12.9,
2020-12-15 00:20:00-08:00,1000.12,-54.135,12.9,
2020-12-15 00:25:00-08:00,1000.12,-52.389,12.9,
2020-12-15 00:30:00-08:00,1000.12,-50.643,12.9,
2020-12-15 00:35:00-08:00,1000.12,-47.15,12.9,
2020-12-15 00:40:00-08:00,1000.12,-43.658,12.9,
2020-12-15 00:45:00-08:00,1000.12,-41.911,12.9,
2020-12-15 00:50:00-08:00,1000.12,-43.658,12.9,
2020-12-15 00:55:00-08:00,1000.12,-41.911,12.9,
2020-12-15 01:00:00-08:00,1000.12,-41.911,12.9,
2020-12-15 01:05:00-08:00,1000.12,-38.419,12.9,
2020-12-15 01:10:00-08:00,1000.12,-34.926,12.9,
2020-12-15 01:15:00-08:00,1000.12,-33.18,12.9,
2020-12-15 01:20:00-08:00,1000.12,-36.672,12.9,
2020-12-15 01:25:00-08:00,1000.12,-38.419,12.9,
2020-12-15 01:30:00-08:00,1000.12,-45.404,12.9,
2020-12-15 01:35:00-08:00,1000.12,-47.15,12.9,
2020-12-15 01:40:00-08:00,1000.12,-52.389,12.9,
2020-12-15 01:45:00-08:00,1000.12,-52.389,12.9,
2020-12-15 01:50:00-08:00,1000.12,-54.135,12.8,
2020-12-15 01:55:00-08:00,1000.12,-55.882,12.9,
2020-12-15 02:00:00-08:00,1000.12,-55.882,12.9,
2020-12-15 02:05:00-08:00,1000.12,-55.882,12.9,
2020-12-15 02:10:00-08:00,1000.12,-55.882,12.9,
2020-12-15 02:15:00-08:00,1000.12,-55.882,12.9,
2020-12-15 02:20:00-08:00,1000.12,-55.882,12.9,
2020-12-15 02:25:00-08:00,1000.12,-57.628,12.9,
2020-12-15 02:30:00-08:00,1000.12,-57.628,12.9,
2020-12-15 02:35:00-08:00,1000.12,-57.628,12.8,
2020-12-15 02:40:00-08:00,1000.12,-55.882,12.9,
2020-12-15 02:45:00-08:00,1000.12,-57.628,12.9,
2020-12-15 02:50:00-08:00,1000.12,-55.882,12.8,
2020-12-15 02:55:00-08:00,1000.12,-57.628,12.9,
2020-12-15 03:00:00-08:00,1000.12,-57.628,12.9,
2020-12-15 03:05:00-08:00,1000.12,-57.628,12.8,
2020-12-15 03:10:00-08:00,1000.12,-55.882,12.8,
2020-12-15 03:15:00-08:00,1000.12,-55.882,12.9,
2020-12-15 03:20:00-08:00,1000.12,-55.882,12.8,
2020-12-15 03:25:00-08:00,1000.12,-48.896,12.8,
